rolename,path,policyname,policytype,effect,service,action,arn,principal
AWSReservedSSO_SecurityAudit_41292ae7552f2441,/aws-reserved/sso.amazonaws.com/,SecurityAudit,managed,Allow,kafka,ListClusters,*,
AWSReservedSSO_SecurityAudit_41292ae7552f2441,/aws-reserved/sso.amazonaws.com/,SecurityAudit,managed,Allow,kafka,ListClustersV2,*,
AWSReservedSSO_SecurityAudit_41292ae7552f2441,/aws-reserved/sso.amazonaws.com/,SecurityAudit,managed,Allow,kafka,ListConfigurationRevisions,*,
AWSReservedSSO_SecurityAudit_41292ae7552f2441,/aws-reserved/sso.amazonaws.com/,SecurityAudit,managed,Allow,kafka,ListConfigurations,*,
AWSReservedSSO_SecurityAudit_41292ae7552f2441,/aws-reserved/sso.amazonaws.com/,SecurityAudit,managed,Allow,kafka,ListKafkaVersions,*,
AWSReservedSSO_SecurityAudit_41292ae7552f2441,/aws-reserved/sso.amazonaws.com/,SecurityAudit,managed,Allow,kafka,ListNodes,*,
AWSReservedSSO_SecurityAudit_41292ae7552f2441,/aws-reserved/sso.amazonaws.com/,SecurityAudit,managed,Allow,kafka,ListReplicators,*,
AWSReservedSSO_SecurityAudit_41292ae7552f2441,/aws-reserved/sso.amazonaws.com/,SecurityAudit,managed,Allow,kafka,ListScramSecrets,*,
AWSReservedSSO_SecurityAudit_41292ae7552f2441,/aws-reserved/sso.amazonaws.com/,SecurityAudit,managed,Allow,kafka,ListTagsForResource,*,
AWSReservedSSO_SecurityAudit_41292ae7552f2441,/aws-reserved/sso.amazonaws.com/,SecurityAudit,managed,Allow,kafka,ListVpcConnections,*,
AWSReservedSSO_SecurityAudit_41292ae7552f2441,/aws-reserved/sso.amazonaws.com/,SecurityAudit,managed,Allow,kafkaconnect,DescribeConnector,*,
AWSReservedSSO_SecurityAudit_41292ae7552f2441,/aws-reserved/sso.amazonaws.com/,SecurityAudit,managed,Allow,kafkaconnect,DescribeCustomPlugin,*,
AWSReservedSSO_SecurityAudit_41292ae7552f2441,/aws-reserved/sso.amazonaws.com/,SecurityAudit,managed,Allow,kafkaconnect,DescribeWorkerConfiguration,*,
AWSReservedSSO_SecurityAudit_41292ae7552f2441,/aws-reserved/sso.amazonaws.com/,SecurityAudit,managed,Allow,kafkaconnect,ListConnectors,*,
AWSReservedSSO_SecurityAudit_41292ae7552f2441,/aws-reserved/sso.amazonaws.com/,SecurityAudit,managed,Allow,kafkaconnect,ListCustomPlugins,*,
AWSReservedSSO_SecurityAudit_41292ae7552f2441,/aws-reserved/sso.amazonaws.com/,SecurityAudit,managed,Allow,kafkaconnect,ListTagsForResource,*,
AWSReservedSSO_SecurityAudit_41292ae7552f2441,/aws-reserved/sso.amazonaws.com/,SecurityAudit,managed,Allow,kafkaconnect,ListWorkerConfigurations,*,
AWSReservedSSO_SecurityAudit_41292ae7552f2441,/aws-reserved/sso.amazonaws.com/,SecurityAudit,managed,Allow,kendra,DescribeIndex,*,
AWSReservedSSO_SecurityAudit_41292ae7552f2441,/aws-reserved/sso.amazonaws.com/,SecurityAudit,managed,Allow,kendra,ListDataSources,*,
AWSReservedSSO_SecurityAudit_41292ae7552f2441,/aws-reserved/sso.amazonaws.com/,SecurityAudit,managed,Allow,kendra,ListIndices,*,
AWSReservedSSO_SecurityAudit_41292ae7552f2441,/aws-reserved/sso.amazonaws.com/,SecurityAudit,managed,Allow,kendra,ListTagsForResource,*,
AWSReservedSSO_SecurityAudit_41292ae7552f2441,/aws-reserved/sso.amazonaws.com/,SecurityAudit,managed,Allow,kinesis,DescribeLimits,*,
AWSReservedSSO_SecurityAudit_41292ae7552f2441,/aws-reserved/sso.amazonaws.com/,SecurityAudit,managed,Allow,kinesis,DescribeStream,*,
AWSReservedSSO_SecurityAudit_41292ae7552f2441,/aws-reserved/sso.amazonaws.com/,SecurityAudit,managed,Allow,kinesis,DescribeStreamConsumer,*,
AWSReservedSSO_SecurityAudit_41292ae7552f2441,/aws-reserved/sso.amazonaws.com/,SecurityAudit,managed,Allow,kinesis,DescribeStreamSummary,*,
AWSReservedSSO_SecurityAudit_41292ae7552f2441,/aws-reserved/sso.amazonaws.com/,SecurityAudit,managed,Allow,kinesis,ListShards,*,
AWSReservedSSO_SecurityAudit_41292ae7552f2441,/aws-reserved/sso.amazonaws.com/,SecurityAudit,managed,Allow,kinesis,ListStreamConsumers,*,
AWSReservedSSO_SecurityAudit_41292ae7552f2441,/aws-reserved/sso.amazonaws.com/,SecurityAudit,managed,Allow,kinesis,ListStreams,*,
AWSReservedSSO_SecurityAudit_41292ae7552f2441,/aws-reserved/sso.amazonaws.com/,SecurityAudit,managed,Allow,kinesis,ListTagsForStream,*,
AWSReservedSSO_SecurityAudit_41292ae7552f2441,/aws-reserved/sso.amazonaws.com/,SecurityAudit,managed,Allow,kinesisanalytics,ListApplications,*,
AWSReservedSSO_SecurityAudit_41292ae7552f2441,/aws-reserved/sso.amazonaws.com/,SecurityAudit,managed,Allow,kinesisanalytics,ListTagsForResource,*,
AWSReservedSSO_SecurityAudit_41292ae7552f2441,/aws-reserved/sso.amazonaws.com/,SecurityAudit,managed,Allow,kinesisvideo,DescribeEdgeConfiguration,*,
AWSReservedSSO_SecurityAudit_41292ae7552f2441,/aws-reserved/sso.amazonaws.com/,SecurityAudit,managed,Allow,kinesisvideo,DescribeMappedResourceConfiguration,*,
AWSReservedSSO_SecurityAudit_41292ae7552f2441,/aws-reserved/sso.amazonaws.com/,SecurityAudit,managed,Allow,kinesisvideo,DescribeMediaStorageConfiguration,*,
AWSReservedSSO_SecurityAudit_41292ae7552f2441,/aws-reserved/sso.amazonaws.com/,SecurityAudit,managed,Allow,kinesisvideo,DescribeNotificationConfiguration,*,
AWSReservedSSO_SecurityAudit_41292ae7552f2441,/aws-reserved/sso.amazonaws.com/,SecurityAudit,managed,Allow,kinesisvideo,DescribeSignalingChannel,*,
AWSReservedSSO_SecurityAudit_41292ae7552f2441,/aws-reserved/sso.amazonaws.com/,SecurityAudit,managed,Allow,kinesisvideo,DescribeStream,*,
AWSReservedSSO_SecurityAudit_41292ae7552f2441,/aws-reserved/sso.amazonaws.com/,SecurityAudit,managed,Allow,kinesisvideo,ListSignalingChannels,*,
AWSReservedSSO_SecurityAudit_41292ae7552f2441,/aws-reserved/sso.amazonaws.com/,SecurityAudit,managed,Allow,kinesisvideo,ListStreams,*,
AWSReservedSSO_SecurityAudit_41292ae7552f2441,/aws-reserved/sso.amazonaws.com/,SecurityAudit,managed,Allow,kinesisvideo,ListTagsForResource,*,
AWSReservedSSO_SecurityAudit_41292ae7552f2441,/aws-reserved/sso.amazonaws.com/,SecurityAudit,managed,Allow,kinesisvideo,ListTagsForStream,*,
AWSReservedSSO_SecurityAudit_41292ae7552f2441,/aws-reserved/sso.amazonaws.com/,SecurityAudit,managed,Allow,kms,DescribeCustomKeyStores,*,
AWSReservedSSO_SecurityAudit_41292ae7552f2441,/aws-reserved/sso.amazonaws.com/,SecurityAudit,managed,Allow,kms,DescribeKey,*,
AWSReservedSSO_SecurityAudit_41292ae7552f2441,/aws-reserved/sso.amazonaws.com/,SecurityAudit,managed,Allow,kms,GetKeyPolicy,*,
AWSReservedSSO_SecurityAudit_41292ae7552f2441,/aws-reserved/sso.amazonaws.com/,SecurityAudit,managed,Allow,kms,GetKeyRotationStatus,*,
AWSReservedSSO_SecurityAudit_41292ae7552f2441,/aws-reserved/sso.amazonaws.com/,SecurityAudit,managed,Allow,kms,GetParametersForImport,*,
AWSReservedSSO_SecurityAudit_41292ae7552f2441,/aws-reserved/sso.amazonaws.com/,SecurityAudit,managed,Allow,kms,GetPublicKey,*,
AWSReservedSSO_SecurityAudit_41292ae7552f2441,/aws-reserved/sso.amazonaws.com/,SecurityAudit,managed,Allow,kms,ListAliases,*,
AWSReservedSSO_SecurityAudit_41292ae7552f2441,/aws-reserved/sso.amazonaws.com/,SecurityAudit,managed,Allow,kms,ListGrants,*,
AWSReservedSSO_SecurityAudit_41292ae7552f2441,/aws-reserved/sso.amazonaws.com/,SecurityAudit,managed,Allow,kms,ListKeyPolicies,*,
AWSReservedSSO_SecurityAudit_41292ae7552f2441,/aws-reserved/sso.amazonaws.com/,SecurityAudit,managed,Allow,kms,ListKeyRotations,*,
AWSReservedSSO_SecurityAudit_41292ae7552f2441,/aws-reserved/sso.amazonaws.com/,SecurityAudit,managed,Allow,kms,ListKeys,*,
AWSReservedSSO_SecurityAudit_41292ae7552f2441,/aws-reserved/sso.amazonaws.com/,SecurityAudit,managed,Allow,kms,ListResourceTags,*,
AWSReservedSSO_SecurityAudit_41292ae7552f2441,/aws-reserved/sso.amazonaws.com/,SecurityAudit,managed,Allow,kms,ListRetirableGrants,*,
AWSReservedSSO_SecurityAudit_41292ae7552f2441,/aws-reserved/sso.amazonaws.com/,SecurityAudit,managed,Allow,lambda,GetAccountSettings,*,
AWSReservedSSO_SecurityAudit_41292ae7552f2441,/aws-reserved/sso.amazonaws.com/,SecurityAudit,managed,Allow,lambda,GetFunctionConfiguration,*,
AWSReservedSSO_SecurityAudit_41292ae7552f2441,/aws-reserved/sso.amazonaws.com/,SecurityAudit,managed,Allow,lambda,GetFunctionEventInvokeConfig,*,
AWSReservedSSO_SecurityAudit_41292ae7552f2441,/aws-reserved/sso.amazonaws.com/,SecurityAudit,managed,Allow,lambda,GetLayerVersionPolicy,*,
AWSReservedSSO_SecurityAudit_41292ae7552f2441,/aws-reserved/sso.amazonaws.com/,SecurityAudit,managed,Allow,lambda,GetPolicy,*,
AWSReservedSSO_SecurityAudit_41292ae7552f2441,/aws-reserved/sso.amazonaws.com/,SecurityAudit,managed,Allow,lambda,ListAliases,*,
AWSReservedSSO_SecurityAudit_41292ae7552f2441,/aws-reserved/sso.amazonaws.com/,SecurityAudit,managed,Allow,lambda,ListCodeSigningConfigs,*,
AWSReservedSSO_SecurityAudit_41292ae7552f2441,/aws-reserved/sso.amazonaws.com/,SecurityAudit,managed,Allow,lambda,ListEventSourceMappings,*,
AWSReservedSSO_SecurityAudit_41292ae7552f2441,/aws-reserved/sso.amazonaws.com/,SecurityAudit,managed,Allow,lambda,ListFunctionEventInvokeConfigs,*,
AWSReservedSSO_SecurityAudit_41292ae7552f2441,/aws-reserved/sso.amazonaws.com/,SecurityAudit,managed,Allow,lambda,ListFunctionUrlConfigs,*,
AWSReservedSSO_SecurityAudit_41292ae7552f2441,/aws-reserved/sso.amazonaws.com/,SecurityAudit,managed,Allow,lambda,ListFunctions,*,
AWSReservedSSO_SecurityAudit_41292ae7552f2441,/aws-reserved/sso.amazonaws.com/,SecurityAudit,managed,Allow,lambda,ListFunctionsByCodeSigningConfig,*,
AWSReservedSSO_SecurityAudit_41292ae7552f2441,/aws-reserved/sso.amazonaws.com/,SecurityAudit,managed,Allow,lambda,ListLayerVersions,*,
AWSReservedSSO_SecurityAudit_41292ae7552f2441,/aws-reserved/sso.amazonaws.com/,SecurityAudit,managed,Allow,lambda,ListLayers,*,
AWSReservedSSO_SecurityAudit_41292ae7552f2441,/aws-reserved/sso.amazonaws.com/,SecurityAudit,managed,Allow,lambda,ListProvisionedConcurrencyConfigs,*,
AWSReservedSSO_SecurityAudit_41292ae7552f2441,/aws-reserved/sso.amazonaws.com/,SecurityAudit,managed,Allow,lambda,ListTags,*,
AWSReservedSSO_SecurityAudit_41292ae7552f2441,/aws-reserved/sso.amazonaws.com/,SecurityAudit,managed,Allow,lambda,ListVersionsByFunction,*,
AWSReservedSSO_SecurityAudit_41292ae7552f2441,/aws-reserved/sso.amazonaws.com/,SecurityAudit,managed,Allow,lex,DescribeBot,*,
AWSReservedSSO_SecurityAudit_41292ae7552f2441,/aws-reserved/sso.amazonaws.com/,SecurityAudit,managed,Allow,lex,DescribeResourcePolicy,*,
AWSReservedSSO_SecurityAudit_41292ae7552f2441,/aws-reserved/sso.amazonaws.com/,SecurityAudit,managed,Allow,lex,ListBots,*,
AWSReservedSSO_SecurityAudit_41292ae7552f2441,/aws-reserved/sso.amazonaws.com/,SecurityAudit,managed,Allow,license-manager,ListAssociationsForLicenseConfiguration,*,
AWSReservedSSO_SecurityAudit_41292ae7552f2441,/aws-reserved/sso.amazonaws.com/,SecurityAudit,managed,Allow,license-manager,ListDistributedGrants,*,
AWSReservedSSO_SecurityAudit_41292ae7552f2441,/aws-reserved/sso.amazonaws.com/,SecurityAudit,managed,Allow,license-manager,ListFailuresForLicenseConfigurationOperations,*,
AWSReservedSSO_SecurityAudit_41292ae7552f2441,/aws-reserved/sso.amazonaws.com/,SecurityAudit,managed,Allow,license-manager,ListLicenseConfigurations,*,
AWSReservedSSO_SecurityAudit_41292ae7552f2441,/aws-reserved/sso.amazonaws.com/,SecurityAudit,managed,Allow,license-manager,ListLicenseConversionTasks,*,
AWSReservedSSO_SecurityAudit_41292ae7552f2441,/aws-reserved/sso.amazonaws.com/,SecurityAudit,managed,Allow,license-manager,ListLicenseManagerReportGenerators,*,
AWSReservedSSO_SecurityAudit_41292ae7552f2441,/aws-reserved/sso.amazonaws.com/,SecurityAudit,managed,Allow,license-manager,ListLicenseSpecificationsForResource,*,
AWSReservedSSO_SecurityAudit_41292ae7552f2441,/aws-reserved/sso.amazonaws.com/,SecurityAudit,managed,Allow,license-manager,ListLicenseVersions,*,
AWSReservedSSO_SecurityAudit_41292ae7552f2441,/aws-reserved/sso.amazonaws.com/,SecurityAudit,managed,Allow,license-manager,ListLicenses,*,
AWSReservedSSO_SecurityAudit_41292ae7552f2441,/aws-reserved/sso.amazonaws.com/,SecurityAudit,managed,Allow,license-manager,ListReceivedGrants,*,
AWSReservedSSO_SecurityAudit_41292ae7552f2441,/aws-reserved/sso.amazonaws.com/,SecurityAudit,managed,Allow,license-manager,ListReceivedGrantsForOrganization,*,
AWSReservedSSO_SecurityAudit_41292ae7552f2441,/aws-reserved/sso.amazonaws.com/,SecurityAudit,managed,Allow,license-manager,ListReceivedLicenses,*,
AWSReservedSSO_SecurityAudit_41292ae7552f2441,/aws-reserved/sso.amazonaws.com/,SecurityAudit,managed,Allow,license-manager,ListReceivedLicensesForOrganization,*,
AWSReservedSSO_SecurityAudit_41292ae7552f2441,/aws-reserved/sso.amazonaws.com/,SecurityAudit,managed,Allow,license-manager,ListResourceInventory,*,
AWSReservedSSO_SecurityAudit_41292ae7552f2441,/aws-reserved/sso.amazonaws.com/,SecurityAudit,managed,Allow,license-manager,ListTagsForResource,*,
AWSReservedSSO_SecurityAudit_41292ae7552f2441,/aws-reserved/sso.amazonaws.com/,SecurityAudit,managed,Allow,license-manager,ListTokens,*,
AWSReservedSSO_SecurityAudit_41292ae7552f2441,/aws-reserved/sso.amazonaws.com/,SecurityAudit,managed,Allow,license-manager,ListUsageForLicenseConfiguration,*,
AWSReservedSSO_SecurityAudit_41292ae7552f2441,/aws-reserved/sso.amazonaws.com/,SecurityAudit,managed,Allow,lightsail,GetBuckets,*,
AWSReservedSSO_SecurityAudit_41292ae7552f2441,/aws-reserved/sso.amazonaws.com/,SecurityAudit,managed,Allow,lightsail,GetContainerServices,*,
AWSReservedSSO_SecurityAudit_41292ae7552f2441,/aws-reserved/sso.amazonaws.com/,SecurityAudit,managed,Allow,lightsail,GetDiskSnapshots,*,
AWSReservedSSO_SecurityAudit_41292ae7552f2441,/aws-reserved/sso.amazonaws.com/,SecurityAudit,managed,Allow,lightsail,GetDisks,*,
AWSReservedSSO_SecurityAudit_41292ae7552f2441,/aws-reserved/sso.amazonaws.com/,SecurityAudit,managed,Allow,lightsail,GetInstances,*,
AWSReservedSSO_SecurityAudit_41292ae7552f2441,/aws-reserved/sso.amazonaws.com/,SecurityAudit,managed,Allow,lightsail,GetLoadBalancers,*,
AWSReservedSSO_SecurityAudit_41292ae7552f2441,/aws-reserved/sso.amazonaws.com/,SecurityAudit,managed,Allow,logs,DescribeAccountPolicies,*,
AWSReservedSSO_SecurityAudit_41292ae7552f2441,/aws-reserved/sso.amazonaws.com/,SecurityAudit,managed,Allow,logs,DescribeConfigurationTemplates,*,
AWSReservedSSO_SecurityAudit_41292ae7552f2441,/aws-reserved/sso.amazonaws.com/,SecurityAudit,managed,Allow,logs,DescribeDeliveries,*,
AWSReservedSSO_SecurityAudit_41292ae7552f2441,/aws-reserved/sso.amazonaws.com/,SecurityAudit,managed,Allow,logs,DescribeDeliveryDestinations,*,
AWSReservedSSO_SecurityAudit_41292ae7552f2441,/aws-reserved/sso.amazonaws.com/,SecurityAudit,managed,Allow,logs,DescribeDeliverySources,*,
AWSReservedSSO_SecurityAudit_41292ae7552f2441,/aws-reserved/sso.amazonaws.com/,SecurityAudit,managed,Allow,logs,DescribeDestinations,*,
AWSReservedSSO_SecurityAudit_41292ae7552f2441,/aws-reserved/sso.amazonaws.com/,SecurityAudit,managed,Allow,logs,DescribeExportTasks,*,
AWSReservedSSO_SecurityAudit_41292ae7552f2441,/aws-reserved/sso.amazonaws.com/,SecurityAudit,managed,Allow,logs,DescribeLogGroups,*,
AWSReservedSSO_SecurityAudit_41292ae7552f2441,/aws-reserved/sso.amazonaws.com/,SecurityAudit,managed,Allow,logs,DescribeLogStreams,*,
AWSReservedSSO_SecurityAudit_41292ae7552f2441,/aws-reserved/sso.amazonaws.com/,SecurityAudit,managed,Allow,logs,DescribeMetricFilters,*,
AWSReservedSSO_SecurityAudit_41292ae7552f2441,/aws-reserved/sso.amazonaws.com/,SecurityAudit,managed,Allow,logs,DescribeQueries,*,
AWSReservedSSO_SecurityAudit_41292ae7552f2441,/aws-reserved/sso.amazonaws.com/,SecurityAudit,managed,Allow,logs,DescribeQueryDefinitions,*,
AWSReservedSSO_SecurityAudit_41292ae7552f2441,/aws-reserved/sso.amazonaws.com/,SecurityAudit,managed,Allow,logs,DescribeResourcePolicies,*,
AWSReservedSSO_SecurityAudit_41292ae7552f2441,/aws-reserved/sso.amazonaws.com/,SecurityAudit,managed,Allow,logs,DescribeSubscriptionFilters,*,
AWSReservedSSO_SecurityAudit_41292ae7552f2441,/aws-reserved/sso.amazonaws.com/,SecurityAudit,managed,Allow,logs,ListTagsForResource,*,
AWSReservedSSO_SecurityAudit_41292ae7552f2441,/aws-reserved/sso.amazonaws.com/,SecurityAudit,managed,Allow,logs,ListTagsLogGroup,*,
AWSReservedSSO_SecurityAudit_41292ae7552f2441,/aws-reserved/sso.amazonaws.com/,SecurityAudit,managed,Allow,lookoutequipment,ListDatasets,*,
AWSReservedSSO_SecurityAudit_41292ae7552f2441,/aws-reserved/sso.amazonaws.com/,SecurityAudit,managed,Allow,lookoutmetrics,ListAnomalyDetectors,*,
AWSReservedSSO_SecurityAudit_41292ae7552f2441,/aws-reserved/sso.amazonaws.com/,SecurityAudit,managed,Allow,lookoutvision,ListProjects,*,
AWSReservedSSO_SecurityAudit_41292ae7552f2441,/aws-reserved/sso.amazonaws.com/,SecurityAudit,managed,Allow,machinelearning,DescribeMLModels,*,
AWSReservedSSO_SecurityAudit_41292ae7552f2441,/aws-reserved/sso.amazonaws.com/,SecurityAudit,managed,Allow,macie2,ListFindings,*,
AWSReservedSSO_SecurityAudit_41292ae7552f2441,/aws-reserved/sso.amazonaws.com/,SecurityAudit,managed,Allow,managedblockchain,ListNetworks,*,
AWSReservedSSO_SecurityAudit_41292ae7552f2441,/aws-reserved/sso.amazonaws.com/,SecurityAudit,managed,Allow,mechanicalturk,ListHITs,*,
AWSReservedSSO_SecurityAudit_41292ae7552f2441,/aws-reserved/sso.amazonaws.com/,SecurityAudit,managed,Allow,mediaconnect,DescribeBridge,*,
AWSReservedSSO_SecurityAudit_41292ae7552f2441,/aws-reserved/sso.amazonaws.com/,SecurityAudit,managed,Allow,mediaconnect,DescribeFlow,*,
AWSReservedSSO_SecurityAudit_41292ae7552f2441,/aws-reserved/sso.amazonaws.com/,SecurityAudit,managed,Allow,mediaconnect,DescribeFlowSourceMetadata,*,
AWSReservedSSO_SecurityAudit_41292ae7552f2441,/aws-reserved/sso.amazonaws.com/,SecurityAudit,managed,Allow,mediaconnect,DescribeGateway,*,
AWSReservedSSO_SecurityAudit_41292ae7552f2441,/aws-reserved/sso.amazonaws.com/,SecurityAudit,managed,Allow,mediaconnect,DescribeGatewayInstance,*,
AWSReservedSSO_SecurityAudit_41292ae7552f2441,/aws-reserved/sso.amazonaws.com/,SecurityAudit,managed,Allow,mediaconnect,DescribeOffering,*,
AWSReservedSSO_SecurityAudit_41292ae7552f2441,/aws-reserved/sso.amazonaws.com/,SecurityAudit,managed,Allow,mediaconnect,DescribeReservation,*,
AWSReservedSSO_SecurityAudit_41292ae7552f2441,/aws-reserved/sso.amazonaws.com/,SecurityAudit,managed,Allow,mediaconnect,ListBridges,*,
AWSReservedSSO_SecurityAudit_41292ae7552f2441,/aws-reserved/sso.amazonaws.com/,SecurityAudit,managed,Allow,mediaconnect,ListEntitlements,*,
AWSReservedSSO_SecurityAudit_41292ae7552f2441,/aws-reserved/sso.amazonaws.com/,SecurityAudit,managed,Allow,mediaconnect,ListFlows,*,
AWSReservedSSO_SecurityAudit_41292ae7552f2441,/aws-reserved/sso.amazonaws.com/,SecurityAudit,managed,Allow,mediaconnect,ListGatewayInstances,*,
AWSReservedSSO_SecurityAudit_41292ae7552f2441,/aws-reserved/sso.amazonaws.com/,SecurityAudit,managed,Allow,mediaconnect,ListGateways,*,
AWSReservedSSO_SecurityAudit_41292ae7552f2441,/aws-reserved/sso.amazonaws.com/,SecurityAudit,managed,Allow,mediaconnect,ListOfferings,*,
AWSReservedSSO_SecurityAudit_41292ae7552f2441,/aws-reserved/sso.amazonaws.com/,SecurityAudit,managed,Allow,mediaconnect,ListReservations,*,
AWSReservedSSO_SecurityAudit_41292ae7552f2441,/aws-reserved/sso.amazonaws.com/,SecurityAudit,managed,Allow,mediaconnect,ListTagsForResource,*,
AWSReservedSSO_SecurityAudit_41292ae7552f2441,/aws-reserved/sso.amazonaws.com/,SecurityAudit,managed,Allow,medialive,ListChannels,*,
AWSReservedSSO_SecurityAudit_41292ae7552f2441,/aws-reserved/sso.amazonaws.com/,SecurityAudit,managed,Allow,mediapackage-vod,DescribePackagingGroup,*,
AWSReservedSSO_SecurityAudit_41292ae7552f2441,/aws-reserved/sso.amazonaws.com/,SecurityAudit,managed,Allow,mediapackage-vod,ListPackagingGroups,*,
AWSReservedSSO_SecurityAudit_41292ae7552f2441,/aws-reserved/sso.amazonaws.com/,SecurityAudit,managed,Allow,mediapackage,DescribeOriginEndpoint,*,
AWSReservedSSO_SecurityAudit_41292ae7552f2441,/aws-reserved/sso.amazonaws.com/,SecurityAudit,managed,Allow,mediapackage,ListOriginEndpoints,*,
AWSReservedSSO_SecurityAudit_41292ae7552f2441,/aws-reserved/sso.amazonaws.com/,SecurityAudit,managed,Allow,mediastore,GetContainerPolicy,*,
AWSReservedSSO_SecurityAudit_41292ae7552f2441,/aws-reserved/sso.amazonaws.com/,SecurityAudit,managed,Allow,mediastore,GetCorsPolicy,*,
AWSReservedSSO_SecurityAudit_41292ae7552f2441,/aws-reserved/sso.amazonaws.com/,SecurityAudit,managed,Allow,mediastore,ListContainers,*,
AWSReservedSSO_SecurityAudit_41292ae7552f2441,/aws-reserved/sso.amazonaws.com/,SecurityAudit,managed,Allow,memorydb,DescribeClusters,*,
AWSReservedSSO_SecurityAudit_41292ae7552f2441,/aws-reserved/sso.amazonaws.com/,SecurityAudit,managed,Allow,mq,DescribeBroker,*,
AWSReservedSSO_SecurityAudit_41292ae7552f2441,/aws-reserved/sso.amazonaws.com/,SecurityAudit,managed,Allow,mq,DescribeBrokerEngineTypes,*,
AWSReservedSSO_SecurityAudit_41292ae7552f2441,/aws-reserved/sso.amazonaws.com/,SecurityAudit,managed,Allow,mq,DescribeBrokerInstanceOptions,*,
AWSReservedSSO_SecurityAudit_41292ae7552f2441,/aws-reserved/sso.amazonaws.com/,SecurityAudit,managed,Allow,mq,DescribeConfiguration,*,
AWSReservedSSO_SecurityAudit_41292ae7552f2441,/aws-reserved/sso.amazonaws.com/,SecurityAudit,managed,Allow,mq,DescribeConfigurationRevision,*,
AWSReservedSSO_SecurityAudit_41292ae7552f2441,/aws-reserved/sso.amazonaws.com/,SecurityAudit,managed,Allow,mq,DescribeUser,*,
